transaction_id,account_id,merchant_id,amount,currency,status,payment_method,transaction_timestamp
TXN_000006123,ACC_000494,MER_00020,345.44,INR,success,upi,2026-06-20T20:13:44.760363
TXN_000006124,ACC_000998,MER_00188,450.04,INR,success,card,2026-06-03T22:28:56.760363
TXN_000006125,ACC_000820,MER_00028,124.91,INR,success,upi,2026-06-05T18:09:01.760363
TXN_000006126,ACC_000072,MER_00135,655.72,INR,success,card,2026-06-24T08:28:13.760363
TXN_000006127,ACC_000105,MER_00182,492.91,INR,success,net_banking,2026-07-17T09:24:51.760363
TXN_000006128,ACC_000843,MER_00107,78.07,INR,success,wallet,2026-06-11T03:57:29.760363
TXN_000006129,ACC_000399,MER_00001,173.03,INR,success,upi,2026-05-28T04:52:13.760363
TXN_000006130,ACC_000588,MER_00199,266.84,INR,success,wallet,2026-06-28T03:21:35.760363
TXN_000006131,ACC_000669,MER_00190,282.26,INR,success,wallet,2026-07-17T08:24:33.760363
TXN_000006132,ACC_000092,MER_00172,174.15,INR,success,upi,2026-07-18T03:14:09.760363
TXN_000006133,ACC_000091,MER_00117,767.08,INR,success,net_banking,2026-06-11T04:55:44.760363
TXN_000006134,ACC_000739,MER_00052,89.66,INR,failed,upi,2026-07-03T00:30:17.760363
TXN_000006135,ACC_000271,MER_00052,349.23,INR,success,card,2026-06-16T01:58:57.760363
TXN_000006136,ACC_000705,MER_00043,410.6,INR,success,upi,2026-07-11T03:25:42.760363
TXN_000006137,ACC_000649,MER_00114,170.1,INR,success,wallet,2026-08-05T09:37:21.760363
TXN_000006138,ACC_000053,MER_00139,206.8,INR,success,card,2026-07-15T21:46:10.760363
TXN_000006139,ACC_000472,MER_00155,156.82,INR,success,card,2026-06-19T01:44:33.760363
TXN_000006140,ACC_000959,MER_00062,487.85,INR,success,wallet,2026-06-27T06:37:37.760363
TXN_000006141,ACC_000622,MER_00109,293.45,INR,success,card,2026-08-10T03:37:56.760363
TXN_000006142,ACC_000431,MER_00179,213.33,INR,success,card,2026-08-01T11:20:16.760363
TXN_000006143,ACC_000213,MER_00006,38.05,INR,success,upi,2026-08-06T16:05:29.760363
TXN_000006144,ACC_000542,MER_00171,270.65,INR,success,upi,2026-08-22T16:25:10.760363
TXN_000006145,ACC_000756,MER_00183,639.93,INR,success,wallet,2026-07-22T09:51:18.760363
TXN_000006146,ACC_000749,MER_00160,1886.46,INR,failed,net_banking,2026-08-20T14:56:34.760363
TXN_000006147,ACC_000607,MER_00166,172.7,INR,success,wallet,2026-06-07T19:54:19.760363
TXN_000006148,ACC_000110,MER_00151,116.93,INR,success,upi,2026-07-28T01:48:27.760363
TXN_000006149,ACC_000663,MER_00109,340.42,INR,success,card,2026-08-22T12:34:54.760363
TXN_000006150,ACC_000295,MER_00039,685.15,INR,success,upi,2026-08-20T08:29:35.760363
TXN_000006151,ACC_000529,MER_00144,347.28,INR,success,net_banking,2026-07-05T11:53:26.760363
TXN_000006152,ACC_000548,MER_00072,229.85,INR,success,wallet,2026-08-11T17:02:11.760363
TXN_000006153,ACC_000244,MER_00004,120.62,INR,success,wallet,2026-06-21T13:20:43.760363
TXN_000006154,ACC_000818,MER_00129,831.73,INR,success,card,2026-07-09T18:12:45.760363
TXN_000006155,ACC_000457,MER_00182,559.79,INR,pending,upi,2026-07-05T04:36:57.760363
TXN_000006156,ACC_000405,MER_00171,113.95,INR,failed,net_banking,2026-06-11T17:01:23.760363
TXN_000006157,ACC_000713,MER_00020,348.59,INR,success,card,2026-07-11T17:35:41.760363
TXN_000006158,ACC_000505,MER_00063,67.81,INR,success,upi,2026-06-16T23:55:15.760363
TXN_000006159,ACC_000052,MER_00157,239.1,INR,success,wallet,2026-07-17T15:04:15.760363
TXN_000006160,ACC_000398,MER_00013,127.62,INR,success,wallet,2026-08-22T18:39:09.760363
TXN_000006161,ACC_000720,MER_00155,456.93,INR,success,wallet,2026-07-28T16:35:01.760363
TXN_000006162,ACC_000846,MER_00084,132.17,INR,success,card,2026-06-16T15:37:32.760363
TXN_000006163,ACC_000980,MER_00106,119.71,INR,pending,card,2026-07-23T17:09:33.760363
TXN_000006164,ACC_000902,MER_00055,44.38,INR,success,net_banking,2026-07-11T05:41:54.760363
TXN_000006165,ACC_000611,MER_00137,34.01,INR,success,wallet,2026-07-30T14:16:14.760363
TXN_000006166,ACC_000185,MER_00167,805.54,INR,success,net_banking,2026-07-28T18:33:19.760363
TXN_000006167,ACC_000421,MER_00170,346.08,INR,failed,card,2026-06-23T17:46:38.760363
TXN_000006168,ACC_000766,MER_00041,532.85,INR,success,card,2026-07-19T20:21:15.760363
TXN_000006169,ACC_000409,MER_00062,176.65,INR,success,wallet,2026-08-22T22:57:44.760363
TXN_000006170,ACC_000123,MER_00015,192.68,INR,success,card,2026-07-24T12:07:18.760363
TXN_000006171,ACC_000695,MER_00107,193.92,INR,success,wallet,2026-07-21T15:48:49.760363
TXN_000006172,ACC_000028,MER_00176,131.38,INR,success,net_banking,2026-06-27T21:48:19.760363
TXN_000006173,ACC_000265,MER_00021,210.13,INR,success,card,2026-06-30T07:07:09.760363
TXN_000006174,ACC_000528,MER_00163,162.46,INR,success,wallet,2026-07-14T16:38:08.760363
TXN_000006175,ACC_000016,MER_00179,421.15,INR,success,card,2026-06-21T19:29:58.760363
TXN_000006176,ACC_000872,MER_00180,1043.25,INR,success,net_banking,2026-08-24T01:20:45.760363
TXN_000006177,ACC_000613,MER_00121,158.4,INR,success,net_banking,2026-06-22T16:30:18.760363
TXN_000006178,ACC_000345,MER_00089,192.16,INR,success,card,2026-06-09T12:58:43.760363
TXN_000006179,ACC_000049,MER_00070,223.79,INR,success,wallet,2026-08-04T12:10:57.760363
TXN_000006180,ACC_000159,MER_00053,340.05,INR,success,upi,2026-05-31T22:04:59.760363
TXN_000006181,ACC_000506,MER_00008,85.16,INR,success,upi,2026-07-15T08:27:08.760363
TXN_000006182,ACC_000907,MER_00191,147.85,INR,success,card,2026-06-22T23:10:10.760363
TXN_000006183,ACC_000271,MER_00165,165.74,INR,success,wallet,2026-07-17T20:24:30.760363
TXN_000006184,ACC_000232,MER_00008,292.49,INR,failed,wallet,2026-06-16T01:12:09.760363
TXN_000006185,ACC_000956,MER_00104,390.34,INR,success,wallet,2026-06-20T18:48:43.760363
TXN_000006186,ACC_000040,MER_00132,467.61,INR,success,wallet,2026-05-31T00:38:02.760363
TXN_000006187,ACC_000380,MER_00028,179.71,INR,success,net_banking,2026-07-10T00:54:20.760363
TXN_000006188,ACC_000555,MER_00145,111.61,INR,success,net_banking,2026-06-24T05:40:24.760363
TXN_000006189,ACC_000585,MER_00159,30.42,INR,success,wallet,2026-07-16T08:34:27.760363
TXN_000006190,ACC_000528,MER_00061,220.2,INR,success,wallet,2026-06-01T10:07:38.760363
TXN_000006191,ACC_000027,MER_00160,148.92,INR,success,net_banking,2026-07-30T12:12:31.760363
TXN_000006192,ACC_000925,MER_00013,231.72,INR,success,wallet,2026-08-23T15:47:46.760363
TXN_000006193,ACC_000316,MER_00115,1468.35,INR,success,card,2026-06-25T13:48:37.760363
TXN_000006194,ACC_000612,MER_00055,1293.37,INR,success,net_banking,2026-07-06T17:47:42.760363
TXN_000006195,ACC_000163,MER_00034,145.59,INR,failed,upi,2026-08-02T21:29:25.760363
TXN_000006196,ACC_000079,MER_00016,80.75,INR,success,net_banking,2026-08-17T17:22:21.760363
TXN_000006197,ACC_000328,MER_00149,3124.57,INR,success,wallet,2026-08-14T11:22:19.760363
TXN_000006198,ACC_000060,MER_00042,272.16,INR,success,wallet,2026-07-24T13:33:00.760363
TXN_000006199,ACC_000067,MER_00019,647.23,INR,success,upi,2026-07-17T14:33:04.760363
TXN_000006200,ACC_000396,MER_00040,1815.61,INR,success,net_banking,2026-07-12T03:00:27.760363
TXN_000006201,ACC_000573,MER_00135,252.06,INR,success,wallet,2026-08-18T09:44:01.760363
TXN_000006202,ACC_000383,MER_00113,234.68,INR,success,net_banking,2026-07-30T15:29:32.760363
TXN_000006203,ACC_000998,MER_00128,303.26,INR,success,upi,2026-07-27T06:47:38.760363
TXN_000006204,ACC_000945,MER_00109,1417.78,INR,success,wallet,2026-08-07T02:12:35.760363
TXN_000006205,ACC_000354,MER_00111,197.98,INR,success,card,2026-08-19T16:09:56.760363
TXN_000006206,ACC_000939,MER_00176,45.14,INR,success,card,2026-06-26T14:57:18.760363
TXN_000006207,ACC_000533,MER_00022,144.41,INR,success,wallet,2026-07-06T13:44:44.760363
TXN_000006208,ACC_000093,MER_00142,321.66,INR,success,wallet,2026-07-14T22:06:23.760363
TXN_000006209,ACC_000609,MER_00158,395.39,INR,success,wallet,2026-08-11T15:21:21.760363
TXN_000006210,ACC_000271,MER_00009,376.16,INR,success,card,2026-08-04T00:43:08.760363
TXN_000006211,ACC_000710,MER_00168,113.46,INR,success,wallet,2026-07-16T10:28:38.760363
TXN_000006212,ACC_000556,MER_00113,2248.91,INR,success,upi,2026-06-08T02:30:52.760363
TXN_000006213,ACC_000082,MER_00117,284.7,INR,success,upi,2026-07-27T10:06:23.760363
TXN_000006214,ACC_000856,MER_00171,89.39,INR,success,upi,2026-08-06T13:26:40.760363
TXN_000006215,ACC_000301,MER_00100,217.75,INR,success,upi,2026-08-05T05:17:13.760363
TXN_000006216,ACC_000971,MER_00008,217.51,INR,success,card,2026-05-31T10:34:44.760363
TXN_000006217,ACC_000544,MER_00035,1523.71,INR,success,wallet,2026-06-05T00:48:39.760363
TXN_000006218,ACC_000982,MER_00113,431.51,INR,success,upi,2026-08-03T01:08:42.760363
TXN_000006219,ACC_000675,MER_00192,829.72,INR,pending,net_banking,2026-07-10T12:08:27.760363
TXN_000006220,ACC_000195,MER_00158,336.11,INR,success,card,2026-06-24T21:39:42.760363
TXN_000006221,ACC_000380,MER_00162,192.31,INR,success,net_banking,2026-07-19T02:03:43.760363
TXN_000006222,ACC_000318,MER_00164,336.44,INR,success,card,2026-08-06T14:19:21.760363
TXN_000006223,ACC_000022,MER_00115,567.32,INR,success,net_banking,2026-07-15T17:43:14.760363
TXN_000006224,ACC_000529,MER_00058,282.53,INR,success,wallet,2026-06-24T00:03:48.760363
TXN_000006225,ACC_000699,MER_00109,2478.8,INR,success,wallet,2026-07-26T22:07:22.760363
TXN_000006226,ACC_000522,MER_00080,80.28,INR,success,card,2026-07-18T05:28:07.760363
TXN_000006227,ACC_000171,MER_00121,80.57,INR,success,wallet,2026-05-30T19:24:02.760363
TXN_000006228,ACC_000473,MER_00059,301.68,INR,success,card,2026-08-05T01:48:36.760363
TXN_000006229,ACC_000723,MER_00183,52.18,INR,success,net_banking,2026-07-08T17:54:24.760363
TXN_000006230,ACC_000986,MER_00103,260.65,INR,success,wallet,2026-05-30T23:22:43.760363
TXN_000006231,ACC_000300,MER_00028,118.39,INR,success,card,2026-07-20T03:41:59.760363
TXN_000006232,ACC_000642,MER_00066,412.57,INR,success,net_banking,2026-06-14T00:34:30.760363
TXN_000006233,ACC_000248,MER_00007,93.38,INR,success,card,2026-08-05T00:55:32.760363
TXN_000006234,ACC_000685,MER_00088,206.06,INR,success,net_banking,2026-08-17T19:08:23.760363
TXN_000006235,ACC_000073,MER_00177,301.63,INR,pending,net_banking,2026-07-15T15:51:03.760363
TXN_000006236,ACC_000228,MER_00071,46.41,INR,success,upi,2026-07-02T16:26:14.760363
TXN_000006237,ACC_000647,MER_00157,164.82,INR,success,net_banking,2026-06-18T05:08:41.760363
TXN_000006238,ACC_000457,MER_00014,250.78,INR,success,upi,2026-07-25T02:28:46.760363
TXN_000006239,ACC_000319,MER_00069,258.0,INR,success,card,2026-08-17T07:15:04.760363
TXN_000006240,ACC_000527,MER_00200,1499.46,INR,success,net_banking,2026-06-01T19:29:45.760363
TXN_000006241,ACC_000908,MER_00144,611.63,INR,success,card,2026-05-28T01:15:30.760363
TXN_000006242,ACC_000006,MER_00107,282.71,INR,success,wallet,2026-08-10T01:32:29.760363
TXN_000006243,ACC_000176,MER_00067,315.1,INR,success,net_banking,2026-08-09T18:45:07.760363
TXN_000006244,ACC_000258,MER_00028,98.9,INR,success,card,2026-07-16T21:08:46.760363
TXN_000006245,ACC_000561,MER_00158,910.27,INR,success,upi,2026-05-28T12:08:47.760363
TXN_000006246,ACC_000555,MER_00046,756.15,INR,success,upi,2026-08-22T19:38:52.760363
TXN_000006247,ACC_000914,MER_00126,118.81,INR,success,upi,2026-05-28T08:31:08.760363
TXN_000006248,ACC_000811,MER_00071,62.95,INR,success,net_banking,2026-07-27T07:32:15.760363
TXN_000006249,ACC_000209,MER_00013,154.87,INR,success,net_banking,2026-08-04T12:30:46.760363
TXN_000006250,ACC_000163,MER_00101,352.83,INR,success,card,2026-07-27T16:19:14.760363
TXN_000006251,ACC_000159,MER_00027,186.55,INR,success,net_banking,2026-05-29T00:28:35.760363
TXN_000006252,ACC_000076,MER_00035,725.91,INR,success,upi,2026-06-11T11:07:57.760363
TXN_000006253,ACC_000316,MER_00024,215.92,INR,failed,upi,2026-06-06T11:48:26.760363
TXN_000006254,ACC_000817,MER_00066,178.97,INR,success,net_banking,2026-06-22T14:11:06.760363
TXN_000006255,ACC_000531,MER_00151,122.93,INR,success,card,2026-07-09T03:44:14.760363
TXN_000006256,ACC_000970,MER_00106,61.78,INR,success,net_banking,2026-06-30T21:46:11.760363
TXN_000006257,ACC_000329,MER_00009,282.2,INR,success,wallet,2026-06-15T06:04:28.760363
TXN_000006258,ACC_000545,MER_00118,102.4,INR,success,upi,2026-08-02T23:20:10.760363
TXN_000006259,ACC_000523,MER_00086,156.91,INR,success,card,2026-06-24T11:23:37.760363
TXN_000006260,ACC_000460,MER_00164,241.03,INR,success,net_banking,2026-08-19T03:46:35.760363
TXN_000006261,ACC_000026,MER_00043,200.43,INR,success,wallet,2026-06-12T21:44:04.760363
TXN_000006262,ACC_000498,MER_00189,43.91,INR,success,upi,2026-07-12T16:23:24.760363
TXN_000006263,ACC_000568,MER_00002,219.57,INR,success,wallet,2026-07-16T20:59:02.760363
TXN_000006264,ACC_000047,MER_00083,78.47,INR,success,card,2026-06-22T20:53:11.760363
TXN_000006265,ACC_000173,MER_00052,156.16,INR,success,upi,2026-07-12T23:44:41.760363
TXN_000006266,ACC_000990,MER_00125,581.5,INR,success,card,2026-08-18T10:10:26.760363
TXN_000006267,ACC_000424,MER_00077,235.47,INR,success,wallet,2026-06-14T17:52:24.760363
TXN_000006268,ACC_000007,MER_00067,204.45,INR,success,wallet,2026-07-20T13:01:36.760363
TXN_000006269,ACC_000205,,2208.38,INR,success,net_banking,2026-08-22T03:09:03.760363
TXN_000006270,ACC_INVALID,MER_00200,179.04,INR,success,card,2026-08-12T01:30:44.760363
TXN_000006271,ACC_000161,MER_00069,39.51,INR,success,net_banking,2026-07-25T23:09:51.760363
TXN_000006272,ACC_000792,MER_00022,836.84,INR,success,upi,2026-07-20T11:19:40.760363
TXN_000006273,ACC_000421,MER_00183,452.34,INR,success,upi,2026-06-04T06:44:41.760363
TXN_000006274,ACC_000841,MER_00016,117.09,INR,pending,card,2026-06-19T22:08:06.760363
TXN_000006275,ACC_000186,MER_00141,117.04,INR,success,net_banking,2026-07-07T08:52:31.760363
TXN_000006276,ACC_000847,MER_00086,735.59,INR,success,card,2026-05-31T21:59:03.760363
TXN_000006277,ACC_000510,MER_00011,1196.2,INR,success,upi,2026-08-14T08:09:25.760363
TXN_000006278,ACC_000110,MER_00199,713.43,INR,success,wallet,2026-08-06T00:44:19.760363
TXN_000006279,ACC_000508,MER_00085,31.57,INR,success,upi,2026-06-11T23:39:39.760363
TXN_000006280,ACC_000820,MER_00180,99.21,INR,failed,card,2026-06-07T02:39:27.760363
TXN_000006281,ACC_000668,MER_00187,104.42,INR,success,wallet,2026-08-03T12:22:56.760363
TXN_000006282,ACC_000649,MER_00168,153.27,INR,failed,wallet,2026-08-03T09:52:10.760363
TXN_000006283,ACC_000145,MER_00105,722.4,INR,success,upi,2026-07-27T00:06:33.760363
TXN_000006284,ACC_000689,MER_00092,1659.57,INR,success,wallet,2026-07-17T21:44:01.760363
TXN_000006285,ACC_000696,MER_00192,490.67,INR,success,upi,2026-06-04T13:05:12.760363
TXN_000006286,ACC_000682,MER_00123,125.94,INR,success,wallet,2026-06-05T01:31:50.760363
TXN_000006287,ACC_000031,MER_00001,2807.3,INR,success,wallet,2026-07-29T02:50:52.760363
TXN_000006288,ACC_000971,MER_00094,21.88,INR,success,net_banking,2026-06-10T14:25:39.760363
TXN_000006289,ACC_000220,MER_00094,556.36,INR,success,card,2026-06-21T09:35:24.760363
TXN_000006290,ACC_000823,MER_00140,-500.00,INR,success,net_banking,2026-07-08T11:28:11.760363
TXN_000006291,ACC_000100,MER_00020,178.63,INR,success,upi,2026-07-25T06:57:31.760363
TXN_000006292,ACC_000830,MER_00066,427.1,INR,success,wallet,2026-08-15T01:15:00.760363
TXN_000006293,ACC_000911,MER_00176,266.06,INR,success,card,2026-07-07T17:39:03.760363
TXN_000006294,ACC_000780,MER_00091,223.12,INR,success,upi,2026-06-29T21:02:49.760363
TXN_000006295,ACC_000071,MER_00084,84.18,INR,success,net_banking,2026-06-15T10:06:06.760363
TXN_000006296,ACC_000476,MER_00152,479.14,INR,success,upi,2026-06-21T14:30:29.760363
TXN_000006297,ACC_000150,MER_00161,164.23,INR,success,wallet,2026-07-12T15:33:06.760363
TXN_000006298,ACC_000270,MER_00133,145.65,INR,success,wallet,2026-06-21T06:07:54.760363
TXN_000006299,ACC_000776,MER_00135,70.28,INR,success,wallet,2026-06-04T12:35:07.760363
TXN_000006300,ACC_000862,MER_00101,207.62,INR,pending,wallet,2026-08-11T11:44:14.760363
TXN_000006301,ACC_000498,MER_00002,232.14,INR,pending,upi,2026-08-04T21:34:08.760363
TXN_000006302,ACC_000063,MER_00073,651.56,INR,success,upi,2026-06-14T13:22:42.760363
TXN_000006303,ACC_000706,MER_00078,554.54,INR,success,card,2026-07-08T13:03:05.760363
TXN_000006304,ACC_000485,MER_00103,49.34,INR,success,upi,2026-06-23T04:50:49.760363
TXN_000006305,ACC_000762,MER_00079,138.32,INR,success,card,2026-07-17T06:22:39.760363
TXN_000006306,ACC_000397,MER_00167,1431.99,INR,success,card,2026-06-05T20:46:32.760363
TXN_000006307,ACC_000632,MER_00073,171.64,INR,success,card,2026-06-04T07:42:08.760363
TXN_000006308,ACC_000187,MER_00193,69.82,INR,success,upi,2026-07-09T21:43:29.760363
TXN_000006309,ACC_000208,MER_00175,638.9,INR,success,card,2026-07-18T03:38:20.760363
TXN_000006310,ACC_000228,MER_00059,18.56,INR,success,net_banking,2026-08-13T20:26:22.760363
TXN_000006311,ACC_000936,MER_00055,977.9,INR,success,upi,2026-08-03T09:29:05.760363
TXN_000006312,ACC_000338,MER_00082,143.06,INR,failed,card,2026-07-08T09:00:42.760363
TXN_000006313,ACC_000772,MER_00017,66.15,INR,success,net_banking,2026-07-07T21:49:52.760363
TXN_000006314,ACC_000883,MER_00135,65.17,INR,success,upi,2026-05-30T11:38:23.760363
TXN_000006315,ACC_000356,MER_00093,540.12,INR,success,wallet,2026-06-14T08:16:50.760363
TXN_000006316,ACC_000344,MER_00158,32.28,INR,success,card,2026-06-30T05:19:21.760363
TXN_000006317,ACC_000408,MER_00020,291.53,INR,success,card,2026-06-19T08:19:10.760363
TXN_000006318,ACC_000276,MER_00131,239.39,INR,failed,upi,2026-06-10T07:08:07.760363
TXN_000006319,ACC_000796,MER_00126,123.07,INR,success,wallet,2026-07-10T11:49:15.760363
TXN_000006320,ACC_000833,MER_00148,157.05,INR,success,card,2026-06-22T12:08:14.760363
TXN_000006321,ACC_INVALID,MER_00086,1304.01,INR,success,upi,2026-07-13T14:24:02.760363
TXN_000006322,ACC_000797,MER_00166,1318.5,INR,success,wallet,2026-06-02T04:42:31.760363
TXN_000006323,ACC_000764,MER_00187,2358.99,INR,success,card,2026-07-12T22:55:44.760363
TXN_000006324,ACC_000709,MER_00115,139.52,INR,success,card,2026-08-09T13:18:47.760363
TXN_000006325,ACC_000577,MER_00198,83.5,INR,success,upi,2026-06-01T00:16:46.760363
TXN_000006326,ACC_000875,MER_00095,293.97,INR,success,upi,2026-06-21T02:52:53.760363
TXN_000006327,ACC_000316,MER_00019,1809.75,INR,success,upi,2026-07-16T13:54:27.760363
TXN_000006328,ACC_000513,MER_00170,150.84,INR,success,upi,2026-06-05T10:38:17.760363
TXN_000006329,ACC_000849,MER_00167,742.56,INR,success,wallet,2026-06-10T13:26:26.760363
TXN_000006330,ACC_000823,MER_00003,1755.67,INR,success,wallet,2026-08-15T18:21:58.760363
TXN_000006331,ACC_000828,MER_00026,801.82,INR,success,wallet,2026-08-04T19:24:32.760363
TXN_000006332,ACC_000703,MER_00166,433.15,INR,success,card,2026-06-26T11:40:49.760363
TXN_000006333,ACC_000248,MER_00004,260.42,INR,success,upi,2026-07-05T12:22:28.760363
TXN_000006334,ACC_000014,MER_00105,542.52,INR,success,card,2026-08-04T01:55:25.760363
TXN_000006335,ACC_000579,MER_00174,269.64,INR,success,upi,2026-07-17T04:23:10.760363
TXN_000006336,ACC_000456,MER_00054,487.15,INR,success,upi,2026-06-06T16:19:29.760363
TXN_000006337,ACC_000483,MER_00185,469.66,INR,success,card,2026-07-12T01:24:11.760363
TXN_000006338,ACC_000719,MER_00019,201.32,INR,success,upi,2026-06-25T15:13:47.760363
TXN_000006339,ACC_000415,MER_00021,94.31,INR,success,upi,2026-07-06T03:21:10.760363
TXN_000006340,ACC_000655,MER_00015,68.47,INR,success,net_banking,2026-06-28T00:53:47.760363
TXN_000006341,ACC_000870,MER_00187,86.65,INR,success,net_banking,2026-07-28T12:24:08.760363
TXN_000006342,ACC_000027,MER_00046,680.42,INR,success,upi,2026-06-20T17:04:01.760363
TXN_000006343,ACC_000397,MER_00048,1256.76,INR,success,net_banking,2026-05-30T12:35:36.760363
TXN_000006344,ACC_000686,MER_00171,725.05,INR,success,upi,2026-06-21T03:46:28.760363
TXN_000006345,ACC_000615,MER_00135,196.84,INR,success,net_banking,2026-07-05T10:34:22.760363
TXN_000006346,ACC_000630,MER_00184,451.92,INR,success,net_banking,2026-06-16T03:06:10.760363
TXN_000006347,ACC_000376,MER_00002,1175.7,INR,success,net_banking,2026-07-11T22:39:57.760363
TXN_000006348,,MER_00062,1819.66,INR,success,wallet,2026-08-23T11:39:18.760363
TXN_000006349,ACC_000141,MER_00045,67.74,INR,success,card,2026-06-28T09:11:57.760363
TXN_000006350,ACC_000780,MER_00066,45.78,INR,success,upi,2026-08-09T17:32:51.760363
TXN_000006351,ACC_000437,MER_00192,95.44,INR,success,upi,2026-05-27T17:12:24.760363
TXN_000006352,ACC_000023,MER_00185,519.87,INR,success,card,2026-06-19T02:07:34.760363
TXN_000006353,ACC_000823,MER_00111,347.02,INR,success,wallet,2026-07-08T18:55:03.760363
TXN_000006354,ACC_000575,MER_00142,472.07,INR,success,net_banking,2026-06-30T01:26:02.760363
TXN_000006355,ACC_000735,MER_00133,296.4,INR,success,net_banking,2026-08-21T15:30:04.760363
TXN_000006356,ACC_000955,MER_00181,484.01,INR,success,upi,2026-06-27T23:25:52.760363
TXN_000006357,ACC_000851,MER_00003,1296.75,INR,success,wallet,2026-08-06T14:09:43.760363
TXN_000006358,ACC_000591,MER_00115,448.51,INR,success,wallet,2026-07-18T17:03:58.760363
TXN_000006359,ACC_000712,MER_00191,234.39,INR,success,upi,2026-06-22T16:49:59.760363
TXN_000006360,ACC_000167,MER_00086,564.95,INR,success,net_banking,2026-08-11T14:29:37.760363
TXN_000006361,ACC_000450,MER_00045,238.36,INR,success,upi,2026-06-21T02:46:24.760363
TXN_000006362,ACC_000999,MER_00080,1357.27,INR,success,card,2026-06-25T15:30:15.760363
TXN_000006363,ACC_000679,MER_00039,4087.06,INR,success,upi,2026-07-16T02:16:51.760363
TXN_000006364,ACC_000276,MER_00033,439.57,INR,success,upi,2026-07-03T13:50:09.760363
TXN_000006365,ACC_000566,MER_00129,607.73,INR,success,net_banking,2026-07-05T06:09:53.760363
TXN_000006366,ACC_000189,MER_00007,345.64,INR,success,card,2026-08-23T16:10:54.760363
TXN_000006367,ACC_000389,MER_00095,885.31,INR,success,upi,2026-06-30T21:55:46.760363
TXN_000006368,ACC_000165,MER_00034,63.54,INR,success,wallet,2026-06-12T22:39:42.760363
TXN_000006369,ACC_000147,MER_00163,272.54,INR,success,card,2026-06-28T15:52:37.760363
TXN_000006370,ACC_000990,MER_00089,92.38,INR,success,upi,2026-06-13T15:34:13.760363
TXN_000006371,ACC_000905,MER_00003,402.1,INR,success,wallet,2026-06-30T05:18:36.760363
TXN_000006372,ACC_000594,MER_00142,982.49,INR,success,upi,2026-07-28T07:34:28.760363
TXN_000006373,ACC_000783,MER_00150,281.13,INR,success,card,2026-05-26T21:12:17.760363
TXN_000006374,ACC_000434,MER_00135,602.34,INR,success,card,2026-06-14T02:09:37.760363
TXN_000006375,ACC_000682,MER_00080,184.31,INR,success,net_banking,2026-06-18T03:28:48.760363
TXN_000006376,ACC_000394,MER_00108,169.37,INR,success,net_banking,2026-07-15T10:22:55.760363
TXN_000006377,ACC_000726,MER_00060,172.61,INR,success,card,2026-07-07T08:47:08.760363
TXN_000006378,ACC_000783,MER_00042,3614.03,INR,success,wallet,2026-06-17T22:18:10.760363
TXN_000006379,ACC_000069,MER_00115,872.17,INR,success,card,2026-06-30T11:52:02.760363
TXN_000006380,ACC_000407,MER_00042,184.32,INR,success,net_banking,2026-06-17T02:39:22.760363
TXN_000006381,ACC_000715,MER_00191,786.43,INR,success,upi,2026-08-02T13:12:46.760363
TXN_000006382,ACC_000317,MER_00129,300.75,INR,success,wallet,2026-06-17T06:13:11.760363
TXN_000006383,ACC_000504,MER_00075,251.27,INR,success,card,2026-08-24T08:27:11.760363
TXN_000006384,ACC_000678,MER_00170,1413.98,INR,success,net_banking,2026-06-27T06:53:07.760363
TXN_000006385,ACC_000679,MER_00106,145.29,INR,success,card,2026-07-17T08:32:09.760363
TXN_000006386,ACC_000601,MER_00191,773.63,INR,success,net_banking,2026-06-15T09:46:38.760363
TXN_000006387,ACC_000917,MER_00017,90.11,INR,success,card,2026-06-08T10:20:03.760363
TXN_000006388,ACC_000498,MER_00150,779.31,INR,success,card,2026-08-24T15:58:50.760363
TXN_000006389,ACC_000974,MER_00049,219.27,INR,pending,card,2026-07-26T11:29:55.760363
TXN_000006390,ACC_000162,MER_00122,212.74,INR,success,wallet,2026-08-18T14:21:13.760363
TXN_000006391,ACC_000708,MER_00151,194.5,INR,success,card,2026-08-14T08:33:12.760363
TXN_000006392,ACC_000178,MER_00148,217.06,INR,success,wallet,2026-08-12T02:39:50.760363
TXN_000006393,ACC_000936,MER_00147,1143.84,INR,success,upi,2026-07-13T05:06:02.760363
TXN_000006394,ACC_000016,MER_00020,66.42,INR,success,upi,2026-07-27T07:07:29.760363
TXN_000006395,ACC_000618,MER_00175,63.25,INR,success,card,2026-08-13T11:23:13.760363
TXN_000006396,ACC_000580,MER_00038,94.15,INR,success,wallet,2026-06-29T21:07:11.760363
TXN_000006397,ACC_000779,MER_00055,615.26,INR,success,wallet,2026-08-01T12:13:33.760363
TXN_000006398,ACC_000174,MER_00083,117.46,INR,success,net_banking,2026-07-31T07:37:12.760363
TXN_000006399,ACC_000760,MER_00187,528.11,INR,success,net_banking,2026-08-14T07:34:18.760363
TXN_000006400,ACC_000122,MER_00082,64.22,INR,success,card,2026-08-08T05:37:39.760363
TXN_000006401,ACC_000805,MER_00140,200.6,INR,success,net_banking,2026-08-18T06:32:13.760363
TXN_000006402,ACC_000914,MER_00127,87.18,INR,success,upi,2026-08-17T00:59:50.760363
TXN_000006403,ACC_000836,MER_00054,498.25,INR,success,wallet,2026-06-07T11:06:25.760363
